Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(nÃºmero)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(Â°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)",Unnamed: 7,Nome,Codigo Estacao,Latitude,Longitude,Altitude,Situacao,Data Inicial,Data Final,Periodicidade da Medicao
2008-02-29,10.0,125,"986,039459","22,540426","8,1","3,475052",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2008-03-31,11.0,"55,4","987,070161","21,25672","9,1","3,172446",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2008-04-30,13.0,"76,8","986,874066","17,729904","7,9","2,478124",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2008-05-31,6.0,,"990,878031",,"10,2","2,923889",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2008-06-30,14.0,"181,2","991,861461","10,748871","12,2","3,210471",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2008-07-31,13.0,104,"991,656679","14,665024","14,3","3,245006",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2008-08-31,12.0,138,"989,890995","12,554032",10,"3,424328",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2008-09-30,9.0,82,"991,964167","13,241389","9,9","3,774861",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2008-10-31,7.0,"86,8","989,717876","17,124059","11,7","3,940995",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2008-11-30,3.0,"36,2","987,779819","20,938194",11,"4,145586",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2008-12-31,12.0,"108,6","986,037231","21,692473","10,8","3,609005",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2009-01-31,11.0,123,"986,248551","22,11035","10,6","3,861892",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2009-02-28,13.0,"143,2","985,588988","22,444345","12,1","3,283929",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2009-03-31,14.0,"56,6","986,276747","21,421102","9,5","3,243414",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2009-04-30,8.0,"3,2","990,400694","18,336389","8,3","2,547083",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2009-05-31,9.0,"133,8","989,225269","15,989651","9,2","2,981586",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2009-06-30,11.0,"44,2","991,96375","10,666667",13,"3,215139",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2009-07-31,11.0,"53,6","992,031317","9,398656","10,4","3,148118",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2009-08-31,8.0,"207,2","990,247581","14,915054","12,2","3,955108",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2009-09-30,18.0,"221,8","989,984861","14,13625","11,7","3,999444",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2009-10-31,6.0,"107,4","987,525","16,792098","12,9","3,912644",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2009-11-30,18.0,"473,4","982,800972","21,105139","12,4","3,886944",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2009-12-31,10.0,"120,2","985,381183","21,585484","12,1","3,673925",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2010-01-31,13.0,"138,4","985,09411","23,248228","13,6","3,366679",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2010-02-28,14.0,"181,2","985,21131","23,526042","10,9","3,66756",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2010-03-31,7.0,"80,6","986,816398","21,659274","11,7","3,136425",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2010-04-30,11.0,"85,8","990,889306","17,720833","9,6","3,156389",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2010-05-31,21.0,"73,2","991,51586","15,003898","9,9","3,359543",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2010-06-30,17.0,92,"992,729167","12,679583","10,8","3,712917",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2010-07-31,14.0,"259,8","992,07621","11,992473","10,3","4,042339",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2010-08-31,15.0,"39,4","993,11131","12,312198","12,4","3,693617",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2010-09-30,12.0,"115,6","989,159444","15,276806","12,1","3,986111",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2010-10-31,1.0,",2","989,176613","15,961425","12,7","2,899328",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2010-11-30,7.0,"4,6","986,039167","18,6125","9,8","3,384444",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2010-12-31,5.0,"57,4","983,383333","23,174597","10,8","3,756452",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2011-01-31,10.0,"73,2","983,527285","25,039247","11,2","3,288038",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2011-02-28,9.0,"88,8","986,180952","22,97872",9,"3,41875",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2011-03-31,8.0,135,"988,199611","21,271961","9,4","3,358887",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2011-04-30,8.0,"85,8","988,616944","18,354583","9,7","2,590417",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2011-05-31,11.0,"38,6","992,268414","14,299059","11,8","2,769624",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2011-06-30,15.0,111,"990,273889","11,855278","10,9","3,169445",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2011-07-31,15.0,"74,8","991,443973","11,111667","10,5","3,472623",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2011-08-31,8.0,,"991,209783","13,065942","10,6","4,118841",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2011-09-30,5.0,27,"992,368333","14,518195","10,6","3,696389",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2011-10-31,13.0,124,"987,296505","16,747177","11,2","3,36707",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2011-11-30,5.0,"35,6","987,456389","20,322361","9,6","3,8625",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2011-12-31,8.0,"53,6","985,465971","20,714288","12,4","3,692093",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2012-01-31,4.0,"43,6","985,830914","23,751478","9,9","4,233065",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2012-02-29,12.0,"175,8","984,805172","24,110488","10,5","3,343966",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2012-03-31,7.0,"68,6","987,939247","21,203226","8,4","2,825",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2012-04-30,15.0,"95,8","988,985694","16,776667",8,"2,548611",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2012-05-31,7.0,"14,4","991,790995","16,840726","9,1","3,021774",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2012-06-30,10.0,"109,8","990,807778","12,579722","11,8","3,239028",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2012-07-31,14.0,"64,6","992,330242","9,611156","9,1","3,125269",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2012-08-31,11.0,"126,8","992,58823","17,002083",10,"4,211156",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2012-09-30,13.0,123,"990,653889","15,565","18,1","4,286944",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2012-10-31,17.0,"187,4","986,076747","18,507527","13,3","4,030511",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2012-11-30,8.0,"75,4","986,830972","21,480694","9,6","3,534861",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2012-12-31,10.0,"172,4","983,088306","23,460081","15,1","3,362769",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2013-01-31,10.0,"183,4","987,444624","21,754167",9,"3,124462",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2013-02-28,13.0,"119,8","985,963244","22,096131","8,7","3,169196",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2013-03-31,9.0,"32,2","988,611667","19,188075","10,9","2,7825",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2013-04-30,9.0,"78,6","989,570833","18,074722","9,3","2,6175",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2013-05-31,20.0,"154,4","989,681183","14,034812",10,"2,327285",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2013-06-30,16.0,"64,4","990,872689","12,239167","8,8","2,206124",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2013-07-31,11.0,"47,4","992,961828","12,078226","8,5","2,933737",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2013-08-31,15.0,"115,6","992,902419","11,052419","12,5","2,764382",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2013-09-30,12.0,167,"990,044583","15,336806",10,"2,695972",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2013-10-31,14.0,"197,2","989,334543","16,805779","8,4","1,953763",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2013-11-30,13.0,"205,6","985,961806","19,985278","10,7","2,452361",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2013-12-31,7.0,"84,4","983,928495","23,872177","10,3","1,4875",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2014-01-31,16.0,"277,8","985,650806","24,259274","10,8","1,706855",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2014-02-28,16.0,"216,4","986,620982","23,275149","11,4","1,853125",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2014-03-31,15.0,238,"987,465995","19,931586","9,3","1,058737",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2014-04-30,16.0,"87,8","990,330833","18,057778","10,4","1,341389",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2014-05-31,19.0,"34,8","990,812771","14,485119","8,4",",744342",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2014-06-30,6.0,,,,"8,8",,, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2014-07-31,9.0,,,"12,667892","10,1",,, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2014-08-31,16.0,"66,6","991,281183","14,152554","12,1","3,475403",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2014-09-30,14.0,165,"988,508055","15,70375","11,2","3,790833",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2014-10-31,15.0,"292,2","988,810618","19,051613","11,5","3,893548",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2014-11-30,11.0,"115,6","986,663056","20,609167","10,3","3,563611",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2014-12-31,16.0,"188,2","985,431855","21,904839",13,"3,41129",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2015-01-31,16.0,"207,4","986,834245","23,004646","9,4","3,127069",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2015-02-28,11.0,"87,8","986,841071","22,665327","8,5","3,024405",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2015-03-31,17.0,"32,4","988,432393","21,790726","7,2","2,900538",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2015-04-30,6.0,"21,2","990,36625","18,942361","9,3","2,859306",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2015-05-31,13.0,"126,2","991,714722","15,710972","13,4","2,983472",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2015-06-30,14.0,195,"992,205643","13,474713","10,4","3,033969",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2015-07-31,17.0,,"991,187225","12,47","10,5","2,961353",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2015-08-31,15.0,105,"988,40005","17,512656","11,8","4,090992",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2015-09-30,15.0,230,"988,452586","14,216092","9,7","3,554598",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2015-10-31,18.0,"392,4","988,975269","15,989785","12,2","4,194355",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2015-11-30,14.0,"93,4","986,456944","18,666805","9,7","3,691806",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2015-12-31,15.0,"238,4","985,115592","21,837231",12,"3,371774",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2016-01-31,12.0,83,"985,923656","23,783871","9,5","3,363306",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2016-02-29,8.0,"114,2","985,873994","24,389224","10,9","3,010057",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2016-03-31,16.0,"192,8","989,494624","20,097715","10,9","3,159677",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2016-04-30,22.0,338,"987,226398","19,692133","9,9","3,509356",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2016-05-31,,,,,,,, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2016-06-30,,,,,,,, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2016-07-31,,,,,,,, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2016-08-31,12.0,95,"990,852285","14,383468","11,4","3,407124",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2016-09-30,12.0,55,"992,242917","13,4525","11,2","3,796528",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2016-10-31,12.0,"119,2","988,22164","17,285349","9,6","4,009812",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2016-11-30,9.0,"101,2","987,613194","19,654306","9,9","3,389306",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2016-12-31,11.0,"76,6","984,771102","22,993817",10,"3,73078",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2017-01-31,17.0,"165,4","985,92043","23,458333","10,7","3,386559",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2017-02-28,16.0,"97,8","985,120982","23,510566","13,1","2,935268",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2017-03-31,2.0,,,,,,, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2017-04-30,9.0,"147,8","989,667917","18,008611","8,6","3,531667",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2017-05-31,19.0,"254,6","990,127688","15,723118","10,8","3,378898",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2017-06-30,13.0,"118,8","991,048194","13,987361",,,, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2017-07-31,8.0,"32,6","995,274731","14,993145","12,8","4,080914",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2017-08-31,13.0,"165,4","990,456604","15,225041","10,7","3,919822",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2017-09-30,18.0,225,"991,055278","17,721111","12,8","4,055972",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2017-10-31,12.0,"245,2","986,587669","17,283579","10,4","4,068905",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2017-11-30,8.0,"26,8","986,337222","18,887083","9,6","3,584861",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2017-12-31,8.0,"53,4","984,996371","23,663441",9,"3,940995",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2018-01-31,12.0,"42,8","985,291532","23,910753","10,2","3,868011",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2018-02-28,6.0,"57,4","987,110119","22,984375",9,"3,514881",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2018-03-31,7.0,"128,8","986,310887","20,767608","10,6","3,095161",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2018-04-30,10.0,"92,4","990,245556","21,450556","10,5","3,199583",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2018-05-31,12.0,"102,2","991,518548","15,917473","10,7","3,334677",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2018-06-30,18.0,"76,4","991,643659","11,336788","10,4","2,929341",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2018-07-31,21.0,"166,4","992,462187","11,678394",,,, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2018-08-31,15.0,"185,4","992,87972","12,060378",,,, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2018-09-30,11.0,,"989,329857","16,916267","12,1","4,225803",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2018-10-31,5.0,,"989,516355","17,823045",8,"2,754147",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2018-11-30,6.0,"97,4","986,706389","21,209583","9,6","3,596806",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2018-12-31,10.0,"102,2","986,373925","21,804301","12,5","3,46371",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2019-01-31,20.0,"471,2","986,336425","23,559812","10,7","3,761156",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2019-02-28,11.0,"53,6","987,04256","22,3625","9,5","3,16994",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2019-03-31,12.0,"24,8","989,33293","20,496237","9,1","3,288172",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2019-04-30,12.0,"86,4","988,854861","19,223611","9,5","3,255556",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2019-05-31,18.0,"137,6","990,173387","16,154167","9,7","3,126344",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2019-06-30,13.0,"26,4","990,822005","16,802827","9,8","3,89569",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2019-07-31,13.0,,"992,112196","13,394156","10,8","3,694212",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2019-08-31,8.0,,"993,862676","13,650321",,,, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2019-09-30,8.0,102,"990,690012","14,987989","12,7","3,569765",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2019-10-31,18.0,"397,4","988,41922","18,003898","11,5","4,392473",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2019-11-30,9.0,"103,2","986,628472","20,846528","10,9","3,701111",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2019-12-31,7.0,41,"985,474194","22,671237","12,2","3,372446",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2020-01-31,12.0,"109,4","985,421909","23,38293","9,6","3,591129",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2020-02-29,4.0,"40,2","987,616954","22,815517","9,8","3,42069",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2020-03-31,6.0,"21,4","988,731183","23,639516","9,3","3,489113",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2020-04-30,10.0,83,"990,988611","18,195278","9,2","3,340695",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2020-05-31,14.0,"162,6","990,353763","14,733602","11,4","3,300269",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2020-06-30,17.0,"182,6","988,839437","14,180441","13,4","3,772664",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2020-07-31,12.0,,"989,796853","12,94616","10,8","3,868484",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2020-08-31,8.0,"77,6","991,294862","15,599625","10,8","3,575188",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2020-09-30,13.0,97,"990,394639","14,480139","10,8","3,764448",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2020-10-31,11.0,"85,6","988,729973","17,230511","11,7","4,10793",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2020-11-30,6.0,27,"988,992639","19,765278","10,2","3,972639",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2020-12-31,12.0,"90,6","985,892631","21,9589","12,2","3,814458",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2021-01-31,13.0,"151,2","985,272984","23,324328","10,9","3,703629",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2021-02-28,15.0,"213,6","986,29494","21,809077","7,1","2,808185",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
2021-03-31,15.0,"112,4","987,380376","20,99086","8,4","2,870565",, BAGE, A827, -31.34777777, -54.01333333, 226.19, Operante, 2008-01-01, 2023-05-30, Mensal
